Date,Time,Outdoor air temperature °C,Outdoor relative humidity %,Outdoor dew point °C,Thermal sensation °C,Heat index °C,THSW index°C,Solar radiation W/m^2,Solar radiation MJ/300s,Degree-days D-D,Indoor air temperature °C,Indoor relative humidity %,Indoor dew point °C
24/08/2020,22:00:00,23.075,64.75,16.066666666666666,23.075,23.583333333333332,22.058333333333334,0.0,0.0,0.0165,23.391666666666666,60.583333333333336,15.333333333333334
24/08/2020,23:00:00,22.016666666666666,69.75,16.224999999999998,22.016666666666666,22.34166666666667,20.833333333333332,0.0,0.0,0.012833333333333334,22.266666666666666,66.91666666666667,15.799999999999999
25/08/2020,00:00:00,21.733333333333334,70.33333333333333,16.083333333333332,21.733333333333334,22.016666666666666,20.458333333333332,0.0,0.0,0.011749999999999998,21.683333333333334,69.0,15.741666666666667
25/08/2020,01:00:00,21.816666666666666,69.33333333333333,15.941666666666668,21.816666666666666,22.058333333333334,20.491666666666667,0.0,0.0,0.012166666666666666,21.849999999999998,68.41666666666667,15.741666666666667
25/08/2020,02:00:00,21.34166666666667,69.5,15.516666666666666,21.34166666666667,21.45,19.900000000000002,0.0,0.0,0.010583333333333333,21.3,68.58333333333333,15.266666666666666
25/08/2020,03:00:00,20.891666666666666,67.5,14.625,20.891666666666666,20.908333333333335,19.3,0.0,0.0,0.008666666666666666,20.516666666666666,67.91666666666667,14.383333333333333
25/08/2020,04:00:00,20.325,67.91666666666667,14.200000000000001,20.325,20.491666666666667,18.875,0.0,0.0,0.006916666666666667,19.75,68.75,13.841666666666667
25/08/2020,05:00:00,19.816666666666666,68.41666666666667,13.816666666666668,19.816666666666666,20.05,18.441666666666666,0.0,0.0,0.005083333333333333,19.266666666666666,69.08333333333333,13.433333333333332
25/08/2020,06:00:00,19.400000000000002,69.0,13.558333333333332,19.400000000000002,19.575,17.95,0.0,0.0,0.0036666666666666666,18.833333333333332,69.83333333333333,13.208333333333334
25/08/2020,07:00:00,18.85,70.83333333333333,13.441666666666668,18.85,18.974999999999998,17.425,6.166666666666667,6.3936,0.002,18.349999999999998,71.66666666666667,13.1
25/08/2020,08:00:00,19.808333333333334,69.08333333333333,13.958333333333334,19.808333333333334,19.991666666666667,22.166666666666668,201.25,208.656,0.005083333333333333,20.016666666666666,69.0,14.15
25/08/2020,09:00:00,21.758333333333336,64.16666666666667,14.691666666666668,21.758333333333336,21.791666666666668,26.575,439.8333333333333,456.0192,0.011916666666666666,23.666666666666668,59.5,15.241666666666667
25/08/2020,10:00:00,23.84166666666667,59.0,15.35,23.84166666666667,24.2,29.458333333333332,646.5,670.2912,0.01916666666666667,28.53333333333333,47.416666666666664,16.216666666666665
25/08/2020,11:00:00,25.683333333333334,55.083333333333336,15.983333333333334,25.683333333333334,25.983333333333334,31.09166666666667,746.25,773.712,0.025666666666666667,33.75,39.083333333333336,17.808333333333334
25/08/2020,12:00:00,27.09166666666667,51.333333333333336,16.2,27.09166666666667,27.3,31.208333333333332,516.4166666666666,535.4208,0.030333333333333334,37.85,31.833333333333332,18.208333333333332
25/08/2020,13:00:00,28.525000000000002,48.75,16.683333333333334,28.525000000000002,29.2,32.99166666666667,413.5,428.7168,0.035416666666666666,42.24166666666667,27.583333333333332,19.658333333333335
25/08/2020,14:00:00,29.016666666666666,47.75,16.8,29.016666666666666,29.775000000000002,33.15,429.6666666666667,445.4784,0.03716666666666667,40.86666666666667,28.5,19.041666666666668
25/08/2020,15:00:00,29.575,46.166666666666664,16.8,29.575,30.258333333333336,33.13333333333333,422.75,438.3072,0.03908333333333333,42.949999999999996,26.25,19.425
25/08/2020,16:00:00,30.025000000000002,46.25,17.216666666666665,30.025000000000002,30.849999999999998,34.11666666666667,399.8333333333333,414.5472,0.04058333333333333,43.26666666666667,27.0,20.075
25/08/2020,17:00:00,31.0,43.0,16.966666666666665,31.0,31.808333333333334,36.291666666666664,475.0833333333333,492.5664,0.043833333333333335,51.175000000000004,19.583333333333332,21.433333333333334
25/08/2020,18:00:00,30.766666666666666,42.416666666666664,16.533333333333335,30.766666666666666,31.3,34.50833333333333,256.9166666666667,266.3712,0.043166666666666666,46.53333333333333,22.0,19.566666666666666
25/08/2020,19:00:00,30.15833333333333,42.416666666666664,15.975,30.15833333333333,30.583333333333332,30.55,69.16666666666667,71.712,0.04108333333333333,37.68333333333333,29.666666666666668,16.891666666666666
25/08/2020,20:00:00,28.28333333333333,47.666666666666664,16.091666666666665,28.28333333333333,28.741666666666664,26.991666666666664,1.1666666666666667,1.2096,0.034499999999999996,30.208333333333332,40.833333333333336,15.358333333333334
25/08/2020,21:00:00,26.025000000000002,57.416666666666664,16.95,26.025000000000002,26.46666666666667,24.741666666666664,0.0,0.0,0.02666666666666667,26.875,51.75,16.066666666666666
25/08/2020,22:00:00,25.058333333333334,60.583333333333336,16.916666666666668,25.058333333333334,25.55,23.816666666666666,0.0,0.0,0.023500000000000004,25.491666666666664,57.083333333333336,16.341666666666665
25/08/2020,23:00:00,24.675,60.833333333333336,16.591666666666665,24.675,25.133333333333336,23.400000000000002,0.0,0.0,0.022083333333333333,24.733333333333334,58.75,16.075
26/08/2020,00:00:00,24.733333333333334,58.583333333333336,16.058333333333334,24.733333333333334,25.075,23.316666666666666,0.0,0.0,0.022333333333333334,24.45,58.75,15.833333333333334
26/08/2020,01:00:00,25.191666666666666,54.75,15.441666666666668,25.191666666666666,25.383333333333336,23.583333333333332,0.0,0.0,0.02391666666666667,24.483333333333334,55.666666666666664,15.016666666666666
26/08/2020,02:00:00,24.766666666666666,56.583333333333336,15.549999999999999,24.766666666666666,24.991666666666664,23.21666666666667,0.0,0.0,0.022250000000000002,24.208333333333332,58.0,15.408333333333333
26/08/2020,03:00:00,23.541666666666668,62.5,15.941666666666668,23.541666666666668,24.083333333333332,22.3,0.0,0.0,0.018083333333333333,23.583333333333332,60.5,15.491666666666667
26/08/2020,04:00:00,22.433333333333334,66.75,15.950000000000001,22.433333333333334,22.766666666666666,20.991666666666667,0.0,0.0,0.014333333333333335,22.583333333333332,64.66666666666667,15.591666666666667
26/08/2020,05:00:00,22.474999999999998,64.66666666666667,15.466666666666667,22.474999999999998,22.708333333333332,20.941666666666666,0.0,0.0,0.014249999999999999,22.308333333333334,63.75,15.116666666666667
26/08/2020,06:00:00,21.95,66.33333333333333,15.383333333333333,21.95,22.09166666666667,20.325,0.0,0.0,0.012666666666666666,21.933333333333334,65.66666666666667,15.174999999999999
26/08/2020,07:00:00,21.516666666666666,69.66666666666667,15.75,21.516666666666666,21.691666666666666,19.958333333333332,2.1666666666666665,2.2464,0.011083333333333334,21.641666666666666,68.83333333333333,15.658333333333333
26/08/2020,08:00:00,22.358333333333334,67.83333333333333,16.116666666666667,22.358333333333334,22.724999999999998,23.575,109.08333333333333,113.0976,0.013916666666666667,22.849999999999998,66.66666666666667,16.291666666666668
26/08/2020,09:00:00,24.208333333333332,62.0,16.408333333333335,24.208333333333332,24.683333333333334,28.333333333333332,371.25,384.91200000000003,0.020416666666666666,27.25,54.416666666666664,17.158333333333335
26/08/2020,10:00:00,25.958333333333332,56.916666666666664,16.758333333333333,25.958333333333332,26.375,31.016666666666666,567.25,588.1248,0.026583333333333334,31.125,44.0,17.425
26/08/2020,11:00:00,27.016666666666666,53.666666666666664,16.791666666666668,27.016666666666666,27.40833333333333,30.849999999999998,497.25,515.5488,0.030166666666666665,34.21666666666667,38.75,18.175
26/08/2020,12:00:00,28.224999999999998,51.666666666666664,17.325,28.224999999999998,28.958333333333332,31.933333333333334,399.6666666666667,414.3744,0.034333333333333334,39.13333333333333,32.25,19.541666666666668
26/08/2020,13:00:00,28.441666666666666,51.25,17.400000000000002,28.441666666666666,29.266666666666666,31.366666666666664,257.5833333333333,267.06239999999997,0.035,37.00833333333333,34.666666666666664,18.866666666666667
26/08/2020,14:00:00,29.21666666666667,50.083333333333336,17.733333333333334,29.21666666666667,30.25,32.858333333333334,384.4166666666667,398.5632,0.03766666666666666,38.59166666666667,33.583333333333336,19.666666666666668
26/08/2020,15:00:00,29.633333333333336,48.5,17.616666666666667,29.633333333333336,30.566666666666666,32.458333333333336,248.33333333333334,257.472,0.03916666666666666,39.074999999999996,32.166666666666664,19.433333333333334
26/08/2020,16:00:00,29.974999999999998,48.083333333333336,17.791666666666668,29.974999999999998,30.983333333333334,33.19166666666667,287.1666666666667,297.7344,0.04041666666666666,39.35,32.416666666666664,19.791666666666668
26/08/2020,17:00:00,31.03333333333333,44.0,17.333333333333332,31.03333333333333,31.916666666666668,35.300000000000004,356.4166666666667,369.5328,0.044000000000000004,46.050000000000004,23.833333333333332,20.508333333333333
26/08/2020,18:00:00,29.983333333333334,46.5,17.291666666666668,29.983333333333334,30.816666666666666,31.883333333333336,123.75,128.304,0.04058333333333333,37.1,31.583333333333332,17.383333333333333
26/08/2020,19:00:00,30.474999999999998,46.0,17.558333333333334,30.474999999999998,31.45,31.45,66.25,68.688,0.042166666666666665,36.0,34.333333333333336,17.833333333333332
26/08/2020,20:00:00,27.875,52.833333333333336,17.349999999999998,27.875,28.53333333333333,26.90833333333333,2.75,2.8512,0.033,29.808333333333334,44.75,16.441666666666666
26/08/2020,21:00:00,25.441666666666666,59.416666666666664,16.95,25.441666666666666,25.90833333333333,24.233333333333334,0.0,0.0,0.024749999999999998,25.891666666666666,54.5,16.008333333333333
26/08/2020,22:00:00,23.891666666666666,64.16666666666667,16.708333333333332,23.891666666666666,24.541666666666668,22.866666666666664,0.0,0.0,0.01925,23.866666666666664,61.666666666666664,16.041666666666668
26/08/2020,23:00:00,22.95,66.75,16.408333333333335,22.95,23.5,21.78333333333333,0.0,0.0,0.015916666666666666,22.833333333333332,64.5,15.775
27/08/2020,00:00:00,23.28333333333333,64.5,16.2,23.28333333333333,23.833333333333332,22.108333333333334,0.0,0.0,0.017083333333333336,22.708333333333332,64.75,15.725
27/08/2020,01:00:00,23.666666666666668,62.916666666666664,16.175,23.666666666666668,24.233333333333334,22.508333333333336,0.0,0.0,0.018666666666666668,22.916666666666668,63.666666666666664,15.674999999999999
27/08/2020,02:00:00,23.741666666666664,61.833333333333336,15.983333333333334,23.741666666666664,24.291666666666668,22.575,0.0,0.0,0.01883333333333333,23.166666666666668,62.25,15.541666666666666
27/08/2020,03:00:00,23.366666666666664,62.75,15.866666666666667,23.366666666666664,23.90833333333333,22.208333333333332,0.0,0.0,0.01775,23.041666666666668,62.75,15.566666666666668
27/08/2020,04:00:00,23.016666666666666,64.58333333333333,15.975,23.016666666666666,23.483333333333334,21.775000000000002,0.0,0.0,0.01625,22.825,63.583333333333336,15.549999999999999
27/08/2020,05:00:00,22.633333333333336,65.5,15.841666666666667,22.633333333333336,22.983333333333334,21.25,0.0,0.0,0.01475,22.349999999999998,64.91666666666667,15.441666666666668
27/08/2020,06:00:00,22.516666666666666,65.33333333333333,15.683333333333332,22.516666666666666,22.816666666666666,21.083333333333332,0.0,0.0,0.014499999999999999,22.3,65.08333333333333,15.416666666666666
27/08/2020,07:00:00,22.366666666666664,65.91666666666667,15.658333333333333,22.366666666666664,22.633333333333336,20.933333333333334,2.6666666666666665,2.7647999999999997,0.014083333333333335,22.233333333333334,65.58333333333333,15.450000000000001
27/08/2020,08:00:00,22.508333333333336,65.33333333333333,15.683333333333332,22.508333333333336,22.816666666666666,21.84166666666667,12.916666666666666,13.392,0.014416666666666666,22.483333333333334,65.0,15.549999999999999
27/08/2020,09:00:00,22.708333333333332,66.16666666666667,16.058333333333334,22.708333333333332,23.150000000000002,22.983333333333334,62.25,64.5408,0.015333333333333332,23.733333333333334,63.5,16.391666666666666
27/08/2020,10:00:00,23.175,67.41666666666667,16.808333333333334,23.175,23.825,24.266666666666666,106.33333333333333,110.24640000000001,0.017,25.78333333333333,60.416666666666664,17.516666666666666
27/08/2020,11:00:00,24.483333333333334,65.08333333333333,17.491666666666667,24.483333333333334,25.21666666666667,25.724999999999998,125.25,129.8592,0.021333333333333333,28.516666666666666,56.083333333333336,18.900000000000002
27/08/2020,12:00:00,25.3,62.416666666666664,17.616666666666667,25.3,25.933333333333334,27.558333333333334,212.66666666666666,220.4928,0.024249999999999997,31.391666666666666,49.25,19.408333333333335
27/08/2020,13:00:00,24.59166666666667,65.58333333333333,17.616666666666667,24.59166666666667,25.233333333333334,26.641666666666666,200.0,207.36,0.021916666666666668,33.35,44.083333333333336,19.400000000000002
27/08/2020,14:00:00,21.275000000000002,83.08333333333333,18.3,21.275000000000002,22.108333333333334,23.28333333333333,179.91666666666666,186.5376,0.010166666666666666,29.45,56.083333333333336,19.775000000000002
27/08/2020,15:00:00,21.183333333333334,85.0,18.566666666666666,21.183333333333334,22.075,22.425,112.33333333333333,116.46719999999999,0.00975,27.46666666666667,62.25,19.583333333333332
27/08/2020,16:00:00,21.866666666666664,85.0,19.241666666666667,21.866666666666664,22.858333333333334,24.383333333333336,191.75,198.8064,0.012416666666666666,29.258333333333336,60.0,20.691666666666666
27/08/2020,17:00:00,23.78333333333333,77.08333333333333,19.516666666666666,23.78333333333333,24.95,27.358333333333334,239.91666666666666,248.7456,0.01891666666666667,32.86666666666667,50.583333333333336,21.216666666666665
27/08/2020,18:00:00,24.599999999999998,71.58333333333333,19.125,24.599999999999998,25.724999999999998,26.691666666666666,105.83333333333333,109.72800000000001,0.021833333333333333,31.675,51.0,20.275000000000002
27/08/2020,19:00:00,23.616666666666664,73.66666666666667,18.616666666666667,23.616666666666664,24.65833333333333,23.858333333333334,19.75,20.4768,0.01825,27.03333333333333,59.833333333333336,18.525000000000002
27/08/2020,20:00:00,22.541666666666668,76.5,18.191666666666666,22.541666666666668,23.316666666666666,21.891666666666666,1.5,1.5552000000000001,0.014583333333333332,24.183333333333334,67.58333333333333,17.8
27/08/2020,21:00:00,22.05,77.91666666666667,17.991666666666667,22.05,22.708333333333332,21.258333333333333,0.0,0.0,0.013,22.875,71.91666666666667,17.55
27/08/2020,22:00:00,21.816666666666666,78.91666666666667,18.0,21.816666666666666,22.508333333333336,21.091666666666665,0.0,0.0,0.012249999999999999,22.391666666666666,75.0,17.766666666666666
27/08/2020,23:00:00,21.641666666666666,80.0,18.041666666666668,21.641666666666666,22.34166666666667,20.883333333333333,0.0,0.0,0.011416666666666667,22.183333333333334,76.75,17.841666666666665
28/08/2020,00:00:00,20.891666666666666,83.25,17.941666666666666,20.891666666666666,21.71666666666667,20.3,0.0,0.0,0.008833333333333334,21.708333333333332,79.66666666666667,18.041666666666668
28/08/2020,01:00:00,20.633333333333336,85.91666666666667,18.183333333333334,20.633333333333336,21.633333333333336,20.2,0.0,0.0,0.008,21.241666666666667,81.66666666666667,17.974999999999998
28/08/2020,02:00:00,20.616666666666667,86.41666666666667,18.23333333333333,20.616666666666667,21.625,20.166666666666668,0.0,0.0,0.007833333333333333,21.224999999999998,83.66666666666667,18.35833333333333
28/08/2020,03:00:00,20.308333333333334,87.0,18.075,20.308333333333334,21.275,19.841666666666665,0.0,0.0,0.00675,21.108333333333334,84.5,18.375
28/08/2020,04:00:00,20.308333333333334,86.75,18.041666666666668,20.308333333333334,21.275000000000002,19.841666666666665,0.0,0.0,0.007,21.05,84.0,18.175
28/08/2020,05:00:00,20.283333333333335,86.0,17.875,20.283333333333335,21.224999999999998,19.775000000000002,0.0,0.0,0.006916666666666667,20.841666666666665,84.33333333333333,18.108333333333334
28/08/2020,06:00:00,19.783333333333335,86.91666666666667,17.533333333333335,19.783333333333335,20.625,19.183333333333334,0.0,0.0,0.005083333333333333,20.691666666666666,85.66666666666667,18.166666666666668
28/08/2020,07:00:00,19.566666666666666,88.33333333333333,17.6,19.566666666666666,20.366666666666664,19.008333333333333,9.083333333333334,9.4176,0.004,20.4,86.83333333333333,18.166666666666668
28/08/2020,08:00:00,20.0,89.0,18.116666666666667,20.0,20.933333333333334,22.508333333333336,158.75,164.592,0.005833333333333334,22.46666666666667,83.41666666666667,19.516666666666666
28/08/2020,09:00:00,20.766666666666666,88.5,18.8,20.766666666666666,21.791666666666668,25.175,295.0833333333333,305.9424,0.0085,25.866666666666664,73.08333333333333,20.633333333333333
28/08/2020,10:00:00,23.008333333333336,79.5,19.233333333333334,23.008333333333336,24.058333333333334,29.025000000000002,595.5833333333334,617.5008,0.016166666666666666,31.808333333333334,55.75,21.758333333333336
28/08/2020,11:00:00,25.433333333333334,67.33333333333333,18.933333333333334,25.433333333333334,26.349999999999998,30.28333333333333,486.25,504.144,0.024416666666666666,38.49166666666667,39.0,22.041666666666668
28/08/2020,12:00:00,25.508333333333336,66.75,18.875,25.508333333333336,26.400000000000002,29.55,358.1666666666667,371.3472,0.024916666666666667,37.15,39.0,20.891666666666666
28/08/2020,13:00:00,25.0,71.08333333333333,19.375,25.0,26.116666666666664,28.45,279.0833333333333,289.35360000000003,0.023083333333333334,42.449999999999996,34.5,23.383333333333336
28/08/2020,14:00:00,27.991666666666664,61.916666666666664,19.983333333333334,27.991666666666664,29.59166666666667,34.30833333333333,687.25,712.5408,0.0335,49.025000000000006,26.666666666666668,24.75
28/08/2020,15:00:00,28.141666666666666,59.75,19.583333333333332,28.141666666666666,29.59166666666667,34.083333333333336,685.8333333333334,711.072,0.034,49.824999999999996,24.75,24.041666666666668
28/08/2020,16:00:00,28.2,58.25,19.216666666666665,28.2,29.483333333333334,31.858333333333334,301.0833333333333,312.1632,0.03425,45.09166666666667,27.083333333333332,21.691666666666666
28/08/2020,17:00:00,27.791666666666668,59.583333333333336,19.233333333333334,27.791666666666668,29.025000000000002,30.858333333333334,238.91666666666666,247.7088,0.03275,39.016666666666666,34.083333333333336,20.308333333333334
28/08/2020,18:00:00,27.941666666666666,57.416666666666664,18.741666666666667,27.941666666666666,29.025000000000002,31.34166666666667,203.33333333333334,210.816,0.03341666666666667,37.175000000000004,35.916666666666664,19.533333333333335
28/08/2020,19:00:00,27.05,61.833333333333336,19.091666666666665,27.05,28.099999999999998,27.641666666666666,35.416666666666664,36.72,0.030333333333333334,31.491666666666664,45.916666666666664,18.383333333333333
28/08/2020,20:00:00,25.458333333333332,66.91666666666667,18.833333333333332,25.458333333333332,26.391666666666666,24.983333333333334,1.9166666666666667,1.9872,0.024666666666666667,27.083333333333332,57.833333333333336,18.05
28/08/2020,21:00:00,24.53333333333333,68.58333333333333,18.358333333333334,24.53333333333333,25.441666666666666,23.991666666666664,0.0,0.0,0.021583333333333333,24.808333333333334,64.08333333333333,17.525000000000002
28/08/2020,22:00:00,23.191666666666666,73.33333333333333,18.166666666666668,23.191666666666666,24.075,22.633333333333336,0.0,0.0,0.01675,23.25,70.66666666666667,17.616666666666667
28/08/2020,23:00:00,21.983333333333334,77.83333333333333,17.925,21.983333333333334,22.641666666666666,21.191666666666666,0.0,0.0,0.012666666666666666,22.0,75.75,17.516666666666666
29/08/2020,00:00:00,21.616666666666664,78.08333333333333,17.633333333333333,21.616666666666664,22.241666666666664,20.783333333333335,0.0,0.0,0.011500000000000002,21.508333333333336,77.33333333333333,17.375
29/08/2020,01:00:00,21.041666666666668,80.5,17.558333333333334,21.041666666666668,21.724999999999998,20.291666666666668,0.0,0.0,0.009416666666666667,21.091666666666665,79.25,17.375
29/08/2020,02:00:00,20.875,81.75,17.650000000000002,20.875,21.666666666666668,20.216666666666665,0.0,0.0,0.009,21.1,80.66666666666667,17.633333333333333
29/08/2020,03:00:00,20.400000000000002,83.91666666666667,17.583333333333332,20.400000000000002,21.308333333333334,19.866666666666667,0.0,0.0,0.0071666666666666675,20.925,81.75,17.683333333333334
29/08/2020,04:00:00,19.766666666666666,85.08333333333333,17.191666666666666,19.766666666666666,20.541666666666668,19.083333333333332,0.0,0.0,0.005,20.25,82.91666666666667,17.258333333333333
29/08/2020,05:00:00,18.875,86.33333333333333,16.541666666666668,18.875,19.5,18.0,0.0,0.0,0.0019166666666666666,19.258333333333333,84.08333333333333,16.5
29/08/2020,06:00:00,18.133333333333333,87.66666666666667,16.066666666666666,18.133333333333333,18.599999999999998,17.091666666666665,0.0,0.0,8.333333333333333e-05,18.691666666666666,85.25,16.183333333333334
29/08/2020,07:00:00,17.599999999999998,88.66666666666667,15.725,17.599999999999998,18.0,16.474999999999998,4.25,4.4064,0.0,18.191666666666666,86.0,15.791666666666666
29/08/2020,08:00:00,17.783333333333335,89.16666666666667,15.958333333333334,17.783333333333335,18.233333333333334,19.599999999999998,151.41666666666666,156.9888,0.0,19.141666666666666,85.33333333333333,16.608333333333334
29/08/2020,09:00:00,19.458333333333332,89.75,17.75,19.458333333333332,20.308333333333334,23.683333333333334,313.1666666666667,324.6912,0.004,22.441666666666666,80.08333333333333,18.825
29/08/2020,10:00:00,22.7,80.58333333333333,19.125,22.7,23.75,29.733333333333334,709.75,735.8688,0.015333333333333332,29.333333333333332,61.416666666666664,21.0
29/08/2020,11:00:00,25.15833333333333,66.0,18.349999999999998,25.15833333333333,25.983333333333334,31.45,852.1666666666666,883.5264,0.023666666666666666,38.666666666666664,38.25,21.758333333333336
29/08/2020,12:00:00,27.099999999999998,60.083333333333336,18.666666666666668,27.099999999999998,28.016666666666666,31.758333333333336,617.0833333333334,639.792,0.030333333333333334,45.875,28.083333333333332,23.03333333333333
29/08/2020,13:00:00,28.708333333333332,55.916666666666664,19.058333333333334,28.708333333333332,30.108333333333334,30.05,87.0,90.2016,0.036,50.35,24.0,24.183333333333334
29/08/2020,14:00:00,30.150000000000002,50.833333333333336,18.816666666666666,30.150000000000002,31.641666666666666,36.59166666666667,697.8333333333334,723.5136,0.041,54.01666666666667,20.416666666666668,24.46666666666667
29/08/2020,15:00:00,30.425,49.916666666666664,18.766666666666666,30.425,31.90833333333333,35.03333333333333,450.75,467.3376,0.042083333333333334,50.50833333333333,22.083333333333332,22.933333333333334
29/08/2020,16:00:00,30.333333333333332,50.416666666666664,18.883333333333333,30.333333333333332,31.941666666666666,37.65833333333333,645.6666666666666,669.4272,0.041666666666666664,56.14166666666667,18.583333333333332,24.633333333333336
29/08/2020,17:00:00,31.175,48.916666666666664,19.158333333333335,31.175,32.975,37.208333333333336,378.5833333333333,392.5152,0.04458333333333333,51.24166666666667,21.083333333333332,22.724999999999998
29/08/2020,18:00:00,31.175,48.416666666666664,19.016666666666666,31.175,32.88333333333333,35.93333333333333,225.83333333333334,234.144,0.04458333333333333,45.75,25.083333333333332,21.066666666666666
29/08/2020,19:00:00,29.691666666666666,52.75,19.008333333333333,29.691666666666666,31.224999999999998,30.933333333333334,46.25,47.952,0.03958333333333333,36.266666666666666,35.25,18.366666666666667
29/08/2020,20:00:00,26.858333333333334,58.166666666666664,17.95,26.858333333333334,27.558333333333334,26.05,0.5833333333333334,0.6048,0.029666666666666664,29.150000000000002,47.25,16.741666666666667
29/08/2020,21:00:00,23.583333333333332,63.083333333333336,16.150000000000002,23.583333333333332,24.083333333333332,22.491666666666664,0.0,0.0,0.01825,25.150000000000002,54.333333333333336,15.266666666666666
29/08/2020,22:00:00,21.875,68.25,15.75,21.875,22.058333333333334,20.45,0.0,0.0,0.012166666666666666,22.983333333333334,60.416666666666664,14.908333333333333
29/08/2020,23:00:00,21.091666666666665,71.66666666666667,15.783333333333333,21.091666666666665,21.34166666666667,19.724999999999998,0.0,0.0,0.009583333333333333,22.099999999999998,65.0,15.200000000000001
30/08/2020,00:00:00,20.908333333333335,75.16666666666667,16.34166666666667,20.908333333333335,21.383333333333336,19.758333333333333,0.0,0.0,0.009,21.84166666666667,69.25,15.916666666666666
30/08/2020,01:00:00,20.608333333333334,78.0,16.633333333333333,20.608333333333334,21.266666666666666,19.658333333333335,0.0,0.0,0.007833333333333333,21.441666666666666,73.66666666666667,16.55
30/08/2020,02:00:00,19.8,83.08333333333333,16.841666666666665,19.8,20.541666666666668,18.991666666666667,0.0,0.0,0.005,20.916666666666668,78.08333333333333,16.958333333333332
30/08/2020,03:00:00,19.141666666666666,86.0,16.733333333333334,19.141666666666666,19.783333333333335,18.224999999999998,0.0,0.0,0.0028333333333333335,20.258333333333333,80.83333333333333,16.833333333333332
30/08/2020,04:00:00,18.458333333333332,87.0,16.241666666666667,18.458333333333332,18.974999999999998,17.358333333333334,0.0,0.0,0.0006666666666666666,19.45,81.41666666666667,16.183333333333334
30/08/2020,05:00:00,17.73333333333333,87.91666666666667,15.708333333333334,17.73333333333333,18.141666666666666,16.533333333333335,0.0,0.0,0.0,18.808333333333334,82.25,15.700000000000001
30/08/2020,06:00:00,17.166666666666668,88.33333333333333,15.208333333333334,17.166666666666668,17.5,15.808333333333332,0.0,0.0,0.0,18.175,83.66666666666667,15.333333333333334
30/08/2020,07:00:00,16.616666666666667,89.0,14.799999999999999,16.616666666666667,16.875,15.233333333333334,3.8333333333333335,3.9744,0.0,17.55,84.16666666666667,14.841666666666667
30/08/2020,08:00:00,16.875,89.25,15.083333333333334,16.875,17.166666666666668,17.458333333333332,71.66666666666667,74.304,0.0,18.45,84.16666666666667,15.725
30/08/2020,09:00:00,18.491666666666667,90.0,16.816666666666666,18.491666666666667,19.099999999999998,22.46666666666667,291.1666666666667,301.8816,0.0010833333333333335,22.2,77.83333333333333,18.116666666666667
30/08/2020,10:00:00,20.591666666666665,88.0,18.533333333333335,20.591666666666665,21.558333333333334,26.925,578.1666666666666,599.4431999999999,0.007833333333333333,27.641666666666666,62.5,19.741666666666667
30/08/2020,11:00:00,23.433333333333334,72.41666666666667,18.158333333333335,23.433333333333334,24.3,30.025000000000002,778.1666666666666,806.8032000000001,0.017583333333333333,35.708333333333336,42.083333333333336,20.658333333333335
30/08/2020,12:00:00,26.683333333333334,61.166666666666664,18.566666666666666,26.683333333333334,27.558333333333334,31.291666666666668,570.3333333333334,591.3216,0.028999999999999998,43.666666666666664,30.333333333333332,22.45
30/08/2020,13:00:00,28.90833333333333,53.583333333333336,18.516666666666666,28.90833333333333,30.125,29.983333333333334,76.75,79.5744,0.03691666666666667,48.15,25.166666666666668,23.141666666666666
30/08/2020,14:00:00,30.275000000000002,50.75,18.933333333333334,30.275000000000002,31.875,37.78333333333333,793.25,822.4416,0.04158333333333333,49.4,23.916666666666668,23.34166666666667
30/08/2020,15:00:00,31.224999999999998,49.75,19.5,31.224999999999998,33.25,39.375,778.3333333333334,806.976,0.04474999999999999,53.50833333333333,20.833333333333332,24.425
30/08/2020,16:00:00,31.808333333333334,45.75,18.666666666666668,31.808333333333334,33.574999999999996,39.125,632.0833333333334,655.344,0.04683333333333334,55.03333333333333,18.416666666666668,23.608333333333334
30/08/2020,17:00:00,31.65833333333333,45.166666666666664,18.316666666666666,31.65833333333333,33.19166666666667,37.06666666666667,369.3333333333333,382.9248,0.04633333333333334,50.666666666666664,20.5,21.775000000000002
30/08/2020,18:00:00,31.099999999999998,47.333333333333336,18.558333333333334,31.099999999999998,32.666666666666664,34.525,168.0,174.1824,0.044500000000000005,43.800000000000004,26.083333333333332,19.966666666666665
30/08/2020,19:00:00,28.474999999999998,52.916666666666664,17.916666666666668,28.474999999999998,29.433333333333334,28.766666666666666,32.333333333333336,33.5232,0.03525,32.708333333333336,39.083333333333336,16.933333333333334
30/08/2020,20:00:00,25.791666666666668,60.583333333333336,17.599999999999998,25.791666666666668,26.383333333333336,24.90833333333333,2.8333333333333335,2.9375999999999998,0.026,27.941666666666666,48.75,16.141666666666666
30/08/2020,21:00:00,24.791666666666668,65.08333333333333,17.791666666666668,24.791666666666668,25.508333333333336,24.008333333333336,0.0,0.0,0.022416666666666668,25.991666666666664,55.833333333333336,16.45
30/08/2020,22:00:00,23.766666666666666,68.08333333333333,17.525000000000002,23.766666666666666,24.608333333333334,23.108333333333334,0.0,0.0,0.018916666666666665,24.666666666666668,60.5,16.48333333333333
30/08/2020,23:00:00,23.166666666666668,69.25,17.233333333333334,23.166666666666668,23.916666666666668,22.391666666666666,0.0,0.0,0.01675,23.758333333333336,63.25,16.375
